lead_id,lead_created_date,lead_source,agent_id,agent_name,property_type,neighborhood,listing_price,funnel_stage,closed,close_date,days_to_close,commission_rate,commission_amount,lost_reason,days_since_last_contact,at_risk_lead
L11640,2025-10-24,Website,A113,Rahul Chawla,Condo,Lakeview,392317.55,Contacted,False,,,,,Went cold / unresponsive,6.0,False
L11641,2025-04-30,Zillow,A108,Neha Gupta,Single Family,Maple Grove,370926.4,Showing Completed,False,,,,,Price too high,8.0,False
L11642,2025-02-03,Social Media,A103,Karan Malhotra,Single Family,Oakridge,370062.53,Showing Scheduled,False,,,,,Still in progress,12.0,False
L11643,2025-10-25,Zillow,A112,Pooja Reddy,Condo,Oakridge,234342.55,Contacted,False,,,,,Went cold / unresponsive,15.0,False
L11644,2025-05-01,Walk-in,A103,Karan Malhotra,Condo,Oakridge,273997.4,Contacted,False,,,,,Changed mind,3.0,False
L11645,2025-05-04,Social Media,A113,Rahul Chawla,Townhouse,Oakridge,409315.14,Contacted,False,,,,,Went cold / unresponsive,4.0,False
L11646,2025-07-31,Referral,A110,Ishita Bose,Townhouse,Downtown Core,492866.15,Contacted,False,,,,,Went cold / unresponsive,9.0,False
L11647,2025-06-03,Zillow,A113,Rahul Chawla,Condo,Lakeview,271517.95,Showing Completed,False,,,,,Price too high,16.0,False
L11648,2025-01-11,Zillow,A108,Neha Gupta,Single Family,Downtown Core,556615.31,Contacted,False,,,,,Went cold / unresponsive,2.0,False
L11649,2025-07-08,Website,A103,Karan Malhotra,Multi-Family,Riverside Heights,668179.44,Contacted,False,,,,,Still in progress,1.0,False
L11650,2025-09-02,Zillow,A113,Rahul Chawla,Single Family,Downtown Core,621158.77,Showing Completed,False,,,,,Went cold / unresponsive,3.0,False
L11651,2025-08-27,Zillow,A110,Ishita Bose,Single Family,Oakridge,382073.78,Offer Made,False,,,,,Went cold / unresponsive,1.0,False
L11652,2025-11-23,Referral,A108,Neha Gupta,Single Family,Oakridge,429234.4,Showing Scheduled,False,,,,,Chose competitor,5.0,False
L11653,2025-09-15,Website,A111,Sameer Khan,Condo,Downtown Core,452920.66,Contacted,False,,,,,Chose competitor,0.0,False
L11654,2025-06-26,Social Media,A104,Sneha Rao,Single Family,Maple Grove,435297.35,Closed,True,2025-07-31,35.0,0.028,12188.33,,,False
L11655,2025-04-24,Zillow,A104,Sneha Rao,Single Family,Riverside Heights,491354.85,Contacted,False,,,,,Financing fell through,4.0,False
L11656,2025-09-14,Referral,A107,Vikram Singh,Condo,Oakridge,232153.33,Closed,True,2025-11-13,60.0,0.028,6500.29,,,False
L11657,2025-02-13,Zillow,A101,Rohan Mehta,Townhouse,Maple Grove,276829.85,Contacted,False,,,,,Went cold / unresponsive,35.0,True
L11658,2025-07-13,Referral,A108,Neha Gupta,Townhouse,Pinecrest,257847.29,Contacted,False,,,,,Went cold / unresponsive,13.0,False
L11659,2025-04-24,Walk-in,A110,Ishita Bose,Condo,Pinecrest,267979.78,Closed,True,2025-05-30,36.0,0.028,7503.43,,,False
L11660,2025-01-14,Website,A103,Karan Malhotra,Condo,Lakeview,328064.17,Closed,True,2025-02-09,26.0,0.028,9185.8,,,False
L11661,2025-11-27,Website,A105,Arjun Nair,Condo,Pinecrest,316184.77,Contacted,False,,,,,Went cold / unresponsive,0.0,False
L11662,2025-09-16,Zillow,A114,Tanvi Joshi,Single Family,Harborview,484685.48,Contacted,False,,,,,Chose competitor,0.0,False
L11663,2025-03-17,Zillow,A102,Ananya Iyer,Multi-Family,Riverside Heights,629299.13,Offer Made,False,,,,,Financing fell through,43.0,True
L11664,2025-01-16,Open House,A109,Aditya Verma,Single Family,Maple Grove,305777.03,Offer Made,False,,,,,Price too high,4.0,False
L11665,2025-02-07,Zillow,A106,Divya Kapoor,Townhouse,Lakeview,405049.89,Showing Completed,False,,,,,Went cold / unresponsive,7.0,False
L11666,2025-11-06,Website,A107,Vikram Singh,Condo,Downtown Core,368332.02,Showing Completed,False,,,,,Price too high,7.0,False
L11667,2025-04-18,Walk-in,A108,Neha Gupta,Single Family,Harborview,532701.51,Showing Scheduled,False,,,,,Chose competitor,45.0,True
L11668,2025-10-29,Referral,A104,Sneha Rao,Single Family,Pinecrest,228136.68,Contacted,False,,,,,Went cold / unresponsive,2.0,False
L11669,2025-01-10,Zillow,A109,Aditya Verma,Single Family,Riverside Heights,498787.05,Contacted,False,,,,,Went cold / unresponsive,1.0,False
L11670,2025-10-31,Open House,A105,Arjun Nair,Single Family,Harborview,822037.8,Contacted,False,,,,,Went cold / unresponsive,2.0,False
L11671,2025-04-13,Social Media,A102,Ananya Iyer,Townhouse,Lakeview,327071.95,Contacted,False,,,,,Chose competitor,1.0,False
L11672,2025-03-27,Referral,A104,Sneha Rao,Single Family,Pinecrest,287163.04,Showing Completed,False,,,,,Chose competitor,15.0,False
L11673,2025-12-08,Referral,A110,Ishita Bose,Single Family,Downtown Core,560385.02,Closed,True,2026-02-11,65.0,0.028,15690.78,,,False
L11674,2025-07-08,Social Media,A106,Divya Kapoor,Condo,Downtown Core,457039.01,Contacted,False,,,,,Financing fell through,9.0,False
L11675,2025-06-18,Zillow,A105,Arjun Nair,Single Family,Pinecrest,453999.28,Showing Completed,False,,,,,Chose competitor,10.0,False
L11676,2025-07-25,Referral,A100,Priya Sharma,Townhouse,Harborview,425855.37,Contacted,False,,,,,Price too high,14.0,False
L11677,2025-04-17,Zillow,A104,Sneha Rao,Townhouse,Downtown Core,488141.8,Contacted,False,,,,,Went cold / unresponsive,13.0,False
L11678,2025-07-27,Social Media,A106,Divya Kapoor,Condo,Harborview,340418.99,Showing Completed,False,,,,,Price too high,7.0,False
L11679,2025-06-02,Referral,A104,Sneha Rao,Condo,Oakridge,227388.22,Closed,True,2025-07-07,35.0,0.028,6366.87,,,False
L11680,2025-08-27,Zillow,A109,Aditya Verma,Single Family,Sunset Hills,433141.06,Lead (Uncontacted),False,,,,,Never contacted,4.0,False
L11681,2025-04-02,Walk-in,A104,Sneha Rao,Condo,Oakridge,190021.48,Contacted,False,,,,,Went cold / unresponsive,1.0,False
L11682,2025-02-19,Website,A113,Rahul Chawla,Townhouse,Maple Grove,326905.21,Showing Completed,False,,,,,Still in progress,26.0,True
L11683,2025-01-23,Social Media,A100,Priya Sharma,Multi-Family,Sunset Hills,596333.93,Contacted,False,,,,,Chose competitor,3.0,False
L11684,2025-07-03,Social Media,A101,Rohan Mehta,Condo,Sunset Hills,344555.02,Offer Made,False,,,,,Went cold / unresponsive,3.0,False
L11685,2025-02-19,Open House,A109,Aditya Verma,Single Family,Downtown Core,690740.73,Contacted,False,,,,,Price too high,4.0,False
L11686,2025-12-20,Website,A111,Sameer Khan,Single Family,Downtown Core,616766.18,Lead (Uncontacted),False,,,,,Never contacted,23.0,True
L11687,2025-08-28,Walk-in,A110,Ishita Bose,Single Family,Riverside Heights,553401.73,Contacted,False,,,,,Financing fell through,12.0,False
L11688,2025-03-12,Walk-in,A107,Vikram Singh,Townhouse,Oakridge,172661.11,Contacted,False,,,,,Chose competitor,5.0,False
L11689,2025-02-26,Referral,A110,Ishita Bose,Single Family,Harborview,557069.93,Contacted,False,,,,,Went cold / unresponsive,1.0,False
L11690,2025-04-10,Social Media,A100,Priya Sharma,Townhouse,Riverside Heights,428571.15,Lead (Uncontacted),False,,,,,Never contacted,45.0,True
L11691,2025-06-01,Website,A101,Rohan Mehta,Condo,Lakeview,257727.69,Lead (Uncontacted),False,,,,,Never contacted,8.0,False
L11692,2025-07-09,Open House,A112,Pooja Reddy,Townhouse,Pinecrest,299580.2,Contacted,False,,,,,Price too high,26.0,True
L11693,2025-08-19,Social Media,A112,Pooja Reddy,Single Family,Lakeview,413578.67,Showing Completed,False,,,,,Still in progress,18.0,False
L11694,2025-02-27,Referral,A110,Ishita Bose,Single Family,Maple Grove,365820.91,Contacted,False,,,,,Financing fell through,42.0,True
L11695,2025-03-22,Website,A109,Aditya Verma,Single Family,Downtown Core,534903.71,Contacted,False,,,,,Chose competitor,2.0,False
L11696,2025-07-21,Website,A112,Pooja Reddy,Single Family,Sunset Hills,519984.66,Lead (Uncontacted),False,,,,,Never contacted,2.0,False
L11697,2025-11-22,Open House,A110,Ishita Bose,Multi-Family,Pinecrest,585890.96,Closed,True,2026-01-10,49.0,0.028,16404.95,,,False
L11698,2025-10-28,Referral,A100,Priya Sharma,Townhouse,Downtown Core,509260.89,Showing Completed,False,,,,,Price too high,0.0,False
L11699,2025-01-18,Walk-in,A104,Sneha Rao,Townhouse,Sunset Hills,230412.16,Showing Scheduled,False,,,,,Price too high,5.0,False
L11700,2025-07-31,Referral,A102,Ananya Iyer,Multi-Family,Sunset Hills,472649.69,Showing Completed,False,,,,,Went cold / unresponsive,16.0,False
L11701,2025-01-30,Website,A112,Pooja Reddy,Single Family,Oakridge,379427.53,Showing Completed,False,,,,,Financing fell through,2.0,False
L11702,2025-09-10,Zillow,A112,Pooja Reddy,Multi-Family,Lakeview,635815.93,Offer Made,False,,,,,Still in progress,8.0,False
L11703,2025-08-20,Social Media,A113,Rahul Chawla,Condo,Harborview,352611.65,Showing Completed,False,,,,,Financing fell through,35.0,True
L11704,2025-05-02,Website,A100,Priya Sharma,Townhouse,Sunset Hills,379418.86,Closed,True,2025-06-08,37.0,0.028,10623.73,,,False
L11705,2025-07-08,Website,A113,Rahul Chawla,Single Family,Maple Grove,322623.45,Lead (Uncontacted),False,,,,,Never contacted,1.0,False
L11706,2025-02-22,Referral,A107,Vikram Singh,Condo,Riverside Heights,338319.55,Showing Completed,False,,,,,Financing fell through,11.0,False
L11707,2025-12-03,Zillow,A104,Sneha Rao,Single Family,Sunset Hills,471194.9,Lead (Uncontacted),False,,,,,Never contacted,29.0,True
L11708,2025-08-24,Website,A110,Ishita Bose,Single Family,Lakeview,544410.22,Lead (Uncontacted),False,,,,,Never contacted,19.0,False
L11709,2025-12-02,Open House,A104,Sneha Rao,Condo,Downtown Core,460061.61,Contacted,False,,,,,Still in progress,18.0,False
L11710,2025-04-13,Zillow,A111,Sameer Khan,Condo,Lakeview,390340.41,Contacted,False,,,,,Went cold / unresponsive,17.0,False
L11711,2025-11-02,Open House,A102,Ananya Iyer,Multi-Family,Pinecrest,448613.94,Offer Made,False,,,,,Went cold / unresponsive,17.0,False
L11712,2025-04-03,Website,A112,Pooja Reddy,Single Family,Riverside Heights,598126.57,Contacted,False,,,,,Price too high,35.0,True
L11713,2025-10-31,Referral,A102,Ananya Iyer,Single Family,Oakridge,255557.87,Closed,True,2025-12-29,59.0,0.028,7155.62,,,False
L11714,2025-09-25,Website,A108,Neha Gupta,Single Family,Oakridge,293404.49,Lead (Uncontacted),False,,,,,Never contacted,16.0,False
L11715,2025-03-01,Social Media,A106,Divya Kapoor,Single Family,Oakridge,298096.8,Contacted,False,,,,,Chose competitor,7.0,False
L11716,2025-12-03,Website,A108,Neha Gupta,Single Family,Riverside Heights,436668.66,Lead (Uncontacted),False,,,,,Never contacted,4.0,False
L11717,2025-01-26,Zillow,A110,Ishita Bose,Condo,Oakridge,268399.47,Lead (Uncontacted),False,,,,,Never contacted,5.0,False
L11718,2025-07-29,Open House,A108,Neha Gupta,Single Family,Harborview,616413.02,Contacted,False,,,,,Still in progress,0.0,False
L11719,2025-07-03,Referral,A109,Aditya Verma,Condo,Riverside Heights,376932.46,Showing Completed,False,,,,,Still in progress,2.0,False
L11720,2025-08-12,Zillow,A102,Ananya Iyer,Condo,Sunset Hills,314164.86,Contacted,False,,,,,Price too high,11.0,False
L11721,2025-01-05,Social Media,A108,Neha Gupta,Condo,Maple Grove,269499.25,Closed,True,2025-02-13,39.0,0.028,7545.98,,,False
L11722,2025-12-17,Referral,A111,Sameer Khan,Townhouse,Sunset Hills,337824.41,Lead (Uncontacted),False,,,,,Never contacted,1.0,False
L11723,2025-08-08,Referral,A104,Sneha Rao,Multi-Family,Downtown Core,913390.89,Showing Completed,False,,,,,Went cold / unresponsive,25.0,True
L11724,2025-09-09,Zillow,A109,Aditya Verma,Townhouse,Downtown Core,557285.76,Contacted,False,,,,,Price too high,4.0,False
L11725,2025-03-12,Zillow,A113,Rahul Chawla,Multi-Family,Riverside Heights,540607.62,Offer Made,False,,,,,Financing fell through,7.0,False
L11726,2025-07-28,Social Media,A101,Rohan Mehta,Single Family,Downtown Core,593491.38,Offer Made,False,,,,,Price too high,6.0,False
L11727,2025-03-25,Referral,A112,Pooja Reddy,Single Family,Maple Grove,443835.01,Lead (Uncontacted),False,,,,,Never contacted,21.0,False
L11728,2025-07-15,Website,A105,Arjun Nair,Condo,Sunset Hills,337702.03,Showing Completed,False,,,,,Financing fell through,3.0,False
L11729,2025-08-01,Walk-in,A107,Vikram Singh,Single Family,Harborview,716602.37,Contacted,False,,,,,Price too high,32.0,True
L11730,2025-06-13,Open House,A100,Priya Sharma,Single Family,Riverside Heights,581424.26,Showing Completed,False,,,,,Price too high,3.0,False
L11731,2025-08-28,Referral,A102,Ananya Iyer,Condo,Downtown Core,303736.01,Contacted,False,,,,,Price too high,0.0,False
L11732,2025-08-11,Referral,A109,Aditya Verma,Single Family,Lakeview,477091.7,Closed,True,2025-10-17,67.0,0.028,13358.57,,,False
L11733,2025-10-08,Zillow,A110,Ishita Bose,Townhouse,Oakridge,203724.25,Showing Completed,False,,,,,Went cold / unresponsive,0.0,False
L11734,2025-11-26,Zillow,A113,Rahul Chawla,Single Family,Maple Grove,438559.38,Showing Completed,False,,,,,Went cold / unresponsive,0.0,False
L11735,2025-07-01,Open House,A104,Sneha Rao,Multi-Family,Lakeview,593608.22,Closed,True,2025-09-10,71.0,0.028,16621.03,,,False
L11736,2025-12-29,Website,A109,Aditya Verma,Single Family,Maple Grove,456438.23,Contacted,False,,,,,Financing fell through,12.0,False
L11737,2025-07-09,Website,A109,Aditya Verma,Condo,Maple Grove,285452.8,Lead (Uncontacted),False,,,,,Never contacted,0.0,False
L11738,2025-05-29,Zillow,A113,Rahul Chawla,Townhouse,Pinecrest,299083.42,Contacted,False,,,,,Went cold / unresponsive,1.0,False
L11739,2025-07-15,Website,A113,Rahul Chawla,Single Family,Oakridge,304901.71,Contacted,False,,,,,Changed mind,8.0,False
L11740,2025-07-12,Walk-in,A102,Ananya Iyer,Condo,Downtown Core,436153.93,Contacted,False,,,,,Still in progress,20.0,False
L11741,2025-04-23,Referral,A112,Pooja Reddy,Condo,Oakridge,236976.3,Showing Completed,False,,,,,Still in progress,5.0,False
L11742,2025-06-14,Zillow,A103,Karan Malhotra,Single Family,Harborview,612072.54,Lead (Uncontacted),False,,,,,Never contacted,8.0,False
L11743,2025-12-11,Referral,A104,Sneha Rao,Condo,Harborview,325058.27,Showing Completed,False,,,,,Went cold / unresponsive,22.0,True
L11744,2025-10-02,Walk-in,A104,Sneha Rao,Condo,Riverside Heights,175837.86,Showing Scheduled,False,,,,,Price too high,22.0,True
L11745,2025-04-15,Social Media,A106,Divya Kapoor,Townhouse,Pinecrest,318610.03,Offer Made,False,,,,,Financing fell through,7.0,False
L11746,2025-08-20,Referral,A109,Aditya Verma,Townhouse,Maple Grove,347647.42,Contacted,False,,,,,Chose competitor,5.0,False
L11747,2025-07-13,Referral,A100,Priya Sharma,Single Family,Harborview,578291.18,Showing Scheduled,False,,,,,Financing fell through,9.0,False
L11748,2025-05-27,Zillow,A110,Ishita Bose,Single Family,Sunset Hills,402915.8,Showing Scheduled,False,,,,,Chose competitor,2.0,False
L11749,2025-05-30,Social Media,A101,Rohan Mehta,Single Family,Downtown Core,724873.1,Contacted,False,,,,,Price too high,11.0,False
L11750,2025-07-15,Website,A114,Tanvi Joshi,Multi-Family,Oakridge,416381.29,Showing Completed,False,,,,,Went cold / unresponsive,8.0,False
L11751,2025-10-01,Zillow,A112,Pooja Reddy,Townhouse,Pinecrest,236052.64,Lead (Uncontacted),False,,,,,Never contacted,0.0,False
L11752,2025-05-09,Zillow,A114,Tanvi Joshi,Condo,Oakridge,289242.37,Contacted,False,,,,,Financing fell through,1.0,False
L11753,2025-03-30,Zillow,A102,Ananya Iyer,Townhouse,Pinecrest,395123.21,Showing Scheduled,False,,,,,Price too high,1.0,False
L11754,2025-10-18,Zillow,A109,Aditya Verma,Single Family,Riverside Heights,713374.74,Closed,True,2026-01-02,76.0,0.028,19974.49,,,False
L11755,2025-05-01,Walk-in,A103,Karan Malhotra,Single Family,Pinecrest,394251.66,Offer Made,False,,,,,Chose competitor,0.0,False
L11756,2025-06-14,Zillow,A102,Ananya Iyer,Condo,Oakridge,267955.92,Contacted,False,,,,,Changed mind,0.0,False
L11757,2025-11-17,Website,A104,Sneha Rao,Single Family,Lakeview,517965.01,Showing Scheduled,False,,,,,Financing fell through,2.0,False
L11758,2025-10-26,Walk-in,A113,Rahul Chawla,Townhouse,Maple Grove,330925.14,Showing Scheduled,False,,,,,Went cold / unresponsive,17.0,False
L11759,2025-06-09,Open House,A110,Ishita Bose,Townhouse,Maple Grove,270543.87,Closed,True,2025-07-25,46.0,0.028,7575.23,,,False
L11760,2025-02-11,Walk-in,A109,Aditya Verma,Condo,Pinecrest,283631.83,Showing Completed,False,,,,,Went cold / unresponsive,11.0,False
L11761,2025-03-07,Website,A102,Ananya Iyer,Single Family,Sunset Hills,422597.84,Showing Completed,False,,,,,Still in progress,1.0,False
L11762,2025-10-13,Social Media,A106,Divya Kapoor,Single Family,Pinecrest,301063.2,Contacted,False,,,,,Price too high,9.0,False
L11763,2025-03-07,Zillow,A111,Sameer Khan,Condo,Downtown Core,389690.57,Contacted,False,,,,,Financing fell through,3.0,False
L11764,2025-05-04,Zillow,A112,Pooja Reddy,Condo,Harborview,431430.62,Showing Completed,False,,,,,Chose competitor,15.0,False
L11765,2025-11-22,Zillow,A103,Karan Malhotra,Single Family,Oakridge,301810.67,Showing Completed,False,,,,,Chose competitor,7.0,False
L11766,2025-03-05,Website,A106,Divya Kapoor,Multi-Family,Downtown Core,653831.77,Lead (Uncontacted),False,,,,,Never contacted,2.0,False
L11767,2025-04-15,Referral,A110,Ishita Bose,Townhouse,Harborview,488415.7,Showing Completed,False,,,,,Financing fell through,2.0,False
L11768,2025-01-06,Referral,A104,Sneha Rao,Condo,Downtown Core,455409.65,Contacted,False,,,,,Price too high,4.0,False
L11769,2025-06-14,Zillow,A109,Aditya Verma,Condo,Riverside Heights,330393.01,Lead (Uncontacted),False,,,,,Never contacted,3.0,False
L11770,2025-10-30,Zillow,A112,Pooja Reddy,Condo,Lakeview,269548.56,Lead (Uncontacted),False,,,,,Never contacted,2.0,False
L11771,2025-09-01,Social Media,A112,Pooja Reddy,Condo,Pinecrest,238364.23,Contacted,False,,,,,Went cold / unresponsive,4.0,False
L11772,2025-02-28,Walk-in,A107,Vikram Singh,Single Family,Oakridge,357717.12,Contacted,False,,,,,Went cold / unresponsive,11.0,False
L11773,2025-08-26,Referral,A100,Priya Sharma,Single Family,Pinecrest,449622.26,Contacted,False,,,,,Price too high,0.0,False
L11774,2025-06-20,Social Media,A108,Neha Gupta,Condo,Oakridge,217750.2,Contacted,False,,,,,Financing fell through,34.0,True
L11775,2025-09-06,Social Media,A114,Tanvi Joshi,Townhouse,Riverside Heights,388307.56,Showing Completed,False,,,,,Chose competitor,5.0,False
L11776,2025-10-04,Website,A105,Arjun Nair,Single Family,Riverside Heights,473381.42,Lead (Uncontacted),False,,,,,Never contacted,13.0,False
L11777,2025-05-09,Referral,A110,Ishita Bose,Townhouse,Pinecrest,267650.92,Contacted,False,,,,,Financing fell through,1.0,False
L11778,2025-05-23,Social Media,A103,Karan Malhotra,Townhouse,Downtown Core,472665.17,Showing Completed,False,,,,,Price too high,8.0,False
L11779,2025-02-19,Website,A100,Priya Sharma,Townhouse,Lakeview,380120.62,Showing Scheduled,False,,,,,Went cold / unresponsive,1.0,False
L11780,2025-06-18,Zillow,A111,Sameer Khan,Condo,Lakeview,319176.28,Showing Completed,False,,,,,Financing fell through,5.0,False
L11781,2025-12-22,Social Media,A108,Neha Gupta,Condo,Harborview,328054.38,Contacted,False,,,,,Still in progress,13.0,False
L11782,2025-02-14,Zillow,A106,Divya Kapoor,Single Family,Oakridge,501055.49,Showing Scheduled,False,,,,,Price too high,7.0,False
L11783,2025-10-11,Website,A107,Vikram Singh,Townhouse,Maple Grove,419689.24,Contacted,False,,,,,Chose competitor,13.0,False
L11784,2025-07-31,Zillow,A109,Aditya Verma,Townhouse,Pinecrest,250528.32,Showing Completed,False,,,,,Financing fell through,23.0,True
L11785,2025-04-04,Social Media,A112,Pooja Reddy,Single Family,Sunset Hills,333477.12,Showing Completed,False,,,,,Chose competitor,23.0,True
L11786,2025-10-25,Open House,A102,Ananya Iyer,Condo,Sunset Hills,269442.86,Showing Completed,False,,,,,Went cold / unresponsive,1.0,False
L11787,2025-07-03,Social Media,A104,Sneha Rao,Townhouse,Harborview,425564.2,Offer Made,False,,,,,Still in progress,0.0,False
